company_id,category,feature_name,feature_value,contribution,direction,description
861,financial,asset_growth_1y,-0.2035,-3.8,negative,최근 1년 자산 성장률이 동일 산업 내 하위 13% 수준에 그칩니다.
862,financial,revenue_growth_1y,1.2671,4.9,positive,최근 1년 매출 성장률이 동일 산업 내 상위 13% 수준입니다.
862,financial,liabilities_to_assets,0.0339,3.8,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
862,financial,operating_margin_change_1y,0.3965,2.3,positive,영업이익률 개선폭이 동일 산업 내 상위 21% 수준입니다.
862,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
862,financial,asset_growth_1y,-0.0615,-2.3,negative,최근 1년 자산 성장률이 동일 산업 내 하위 22% 수준에 그칩니다.
862,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
863,employment,employee_growth_acceleration,0.3718,2.2,positive,고용 증가 가속도가 동일 산업 내 상위 10% 수준입니다.
863,industry,industry_startup_rate_latest,0.1722,1.7,positive,소속 산업 창업률이 전체 산업 대비 상위 8% 수준입니다.
863,industry,industry_company_growth_1y,0.066,1.0,positive,소속 산업 기업 수 증가율이 전체 산업 대비 상위 25% 수준입니다.
863,employment,employee_growth_6m,-0.6154,-5.3,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 1% 수준에 그칩니다.
863,employment,net_hiring_rate_6m,-1.1163,-4.0,negative,최근 6개월 순채용률이 동일 산업 내 하위 5% 수준에 그칩니다.
863,financial,asset_growth_1y,-0.3265,-3.8,negative,최근 1년 자산 성장률이 동일 산업 내 하위 3% 수준에 그칩니다.
864,employment,employee_growth_6m,0.4737,4.6,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 8% 수준입니다.
864,employment,net_hiring_rate_6m,0.2981,3.7,positive,최근 6개월 순채용률이 동일 산업 내 상위 9% 수준입니다.
864,employment,employee_growth_slope,0.042,3.4,positive,고용 증가 추세가 동일 산업 내 상위 3% 수준입니다.
864,financial,operating_margin_change_1y,-0.7631,-3.5,negative,영업이익률 개선폭이 동일 산업 내 하위 6% 수준에 그칩니다.
864,financial,revenue_growth_1y,-0.2072,-3.0,negative,최근 1년 매출 성장률이 동일 산업 내 하위 28% 수준에 그칩니다.
864,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
865,financial,revenue_growth_1y,2.1615,7.4,positive,최근 1년 매출 성장률이 동일 산업 내 상위 6% 수준입니다.
865,financial,operating_margin_change_1y,1.0801,4.4,positive,영업이익률 개선폭이 동일 산업 내 상위 6% 수준입니다.
865,employment,employee_growth_acceleration,0.9048,2.5,positive,고용 증가 가속도가 동일 산업 내 상위 3% 수준입니다.
865,employment,employee_growth_6m,-0.4286,-4.8,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 6% 수준에 그칩니다.
865,financial,liabilities_to_assets,6.1928,-4.5,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
865,financial,asset_growth_1y,-0.0718,-3.1,negative,최근 1년 자산 성장률이 동일 산업 내 하위 20% 수준에 그칩니다.
866,industry,industry_startup_rate_latest,0.1722,2.0,positive,소속 산업 창업률이 전체 산업 대비 상위 8% 수준입니다.
866,employment,employee_volatility,0.0269,1.9,positive,고용 변동성이 동일 산업 내 낮은 편입니다(안정 요인).
866,industry,industry_company_growth_1y,0.066,1.2,positive,소속 산업 기업 수 증가율이 전체 산업 대비 상위 25% 수준입니다.
866,financial,revenue_cagr_best,-0.1331,-10.5,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 13% 수준에 그칩니다.
866,financial,liabilities_to_assets,1.4653,-8.6,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
866,financial,operating_margin,-1.4652,-5.0,negative,영업이익률이 동일 산업 내 하위 15% 수준에 그칩니다.
867,patent,patent_count_3y,1.0,8.9,positive,최근 3년 특허 출원이 동일 산업 내 상위 17% 수준입니다.
867,patent,new_ipc_count_1y,2.0,4.1,positive,신규 기술분야(IPC) 진출이 동일 산업 내 상위 4% 수준입니다.
867,financial,liabilities_to_assets,0.3943,2.7,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
867,financial,revenue_cagr_best,-0.1561,-9.8,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 9% 수준에 그칩니다.
867,employment,employee_growth_6m,-0.3571,-4.1,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 12% 수준에 그칩니다.
867,employment,net_hiring_rate_6m,-0.6364,-3.3,negative,최근 6개월 순채용률이 동일 산업 내 하위 13% 수준에 그칩니다.
868,financial,revenue_growth_1y,26.7866,8.2,positive,최근 1년 매출 성장률이 동일 산업 내 상위 1% 수준입니다.
868,financial,operating_margin_change_1y,12.3794,4.9,positive,영업이익률 개선폭이 동일 산업 내 상위 1% 수준입니다.
868,employment,net_hiring_rate_6m,0.1579,2.8,positive,최근 6개월 순채용률이 동일 산업 내 상위 19% 수준입니다.
868,financial,liabilities_to_assets,2.3951,-4.3,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
868,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
868,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
869,financial,revenue_cagr_best,1.9435,4.8,positive,중기(CAGR) 매출 성장률이 동일 산업 내 상위 6% 수준입니다.
869,financial,liabilities_to_assets,0.0404,3.6,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
869,financial,revenue_growth_1y,0.2701,2.3,positive,최근 1년 매출 성장률이 동일 산업 내 상위 33% 수준입니다.
869,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
869,financial,operating_margin,-3.2567,-2.5,negative,영업이익률이 동일 산업 내 하위 3% 수준에 그칩니다.
869,employment,employee_growth_6m,-0.1429,-2.5,negative,최근 6개월 고용 증가율이 동일 산업 내 하위 27% 수준에 그칩니다.
870,patent,patent_count_3y,3.0,5.5,positive,최근 3년 특허 출원이 동일 산업 내 상위 7% 수준입니다.
870,financial,revenue_growth_1y,0.2734,4.4,positive,최근 1년 매출 성장률이 동일 산업 내 상위 28% 수준입니다.
870,industry,industry_startup_rate_latest,0.1722,2.0,positive,소속 산업 창업률이 전체 산업 대비 상위 8% 수준입니다.
870,financial,operating_margin_change_1y,-0.2614,-4.0,negative,영업이익률 개선폭이 동일 산업 내 하위 16% 수준에 그칩니다.
870,patent,registered_ratio_mature,0.0,-3.6,negative,특허 등록 전환율이 동일 산업 내 하위 7% 수준에 그칩니다.
870,industry,industry_employee_growth_1y,-0.0311,-2.6,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
871,financial,revenue_growth_1y,0.3363,4.1,positive,최근 1년 매출 성장률이 동일 산업 내 상위 26% 수준입니다.
871,financial,operating_margin_change_1y,0.6924,3.9,positive,영업이익률 개선폭이 동일 산업 내 상위 11% 수준입니다.
871,financial,liabilities_to_assets,0.1461,2.8,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
871,employment,net_hiring_rate_6m,-0.1818,-2.2,negative,최근 6개월 순채용률이 동일 산업 내 하위 25% 수준에 그칩니다.
871,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
871,industry,industry_rd_growth_1y,0.0125,-2.2,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
872,employment,net_hiring_rate_6m,0.1967,3.6,positive,최근 6개월 순채용률이 동일 산업 내 상위 16% 수준입니다.
872,employment,employee_growth_6m,0.2,3.5,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 22% 수준입니다.
872,employment,employee_growth_acceleration,0.4333,2.7,positive,고용 증가 가속도가 동일 산업 내 상위 8% 수준입니다.
872,industry,industry_employee_growth_1y,-0.0311,-2.6,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
872,industry,industry_rd_growth_1y,0.0125,-2.6,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
872,financial,asset_growth_1y,-0.0359,-2.5,negative,최근 1년 자산 성장률이 동일 산업 내 하위 29% 수준에 그칩니다.
873,employment,employee_growth_6m,0.2041,4.0,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 19% 수준입니다.
873,employment,net_hiring_rate_6m,0.2025,3.9,positive,최근 6개월 순채용률이 동일 산업 내 상위 13% 수준입니다.
873,employment,employee_growth_slope,0.0194,2.7,positive,고용 증가 추세가 동일 산업 내 상위 18% 수준입니다.
873,patent,patent_count_3y,0.0,-3.5,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
873,industry,industry_employee_growth_1y,-0.0311,-2.6,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
873,industry,industry_rd_growth_1y,0.0125,-2.6,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
874,financial,revenue_cagr_best,0.4536,2.4,positive,중기(CAGR) 매출 성장률이 동일 산업 내 상위 31% 수준입니다.
874,financial,revenue_growth_1y,0.2353,2.3,positive,최근 1년 매출 성장률이 동일 산업 내 상위 35% 수준입니다.
874,industry,industry_startup_rate_latest,0.1722,2.0,positive,소속 산업 창업률이 전체 산업 대비 상위 8% 수준입니다.
874,patent,patent_count_3y,0.0,-3.5,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
874,industry,industry_employee_growth_1y,-0.0311,-2.6,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
874,industry,industry_rd_growth_1y,0.0125,-2.6,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
875,patent,patent_count_3y,2.0,10.8,positive,최근 3년 특허 출원이 동일 산업 내 상위 10% 수준입니다.
875,patent,new_ipc_count_1y,3.0,4.4,positive,신규 기술분야(IPC) 진출이 동일 산업 내 상위 1% 수준입니다.
875,financial,revenue_cagr_best,0.4817,2.8,positive,중기(CAGR) 매출 성장률이 동일 산업 내 상위 24% 수준입니다.
875,financial,asset_growth_1y,-0.2462,-3.4,negative,최근 1년 자산 성장률이 동일 산업 내 하위 8% 수준에 그칩니다.
875,financial,liabilities_to_assets,1.16,-2.8,negative,자산 대비 부채 비율이 동일 산업 내 높은 편입니다(위험 요인).
875,employment,employee_growth_acceleration,-0.3007,-2.3,negative,고용 증가 가속도가 동일 산업 내 하위 8% 수준에 그칩니다.
876,patent,patent_count_3y,1.0,8.9,positive,최근 3년 특허 출원이 동일 산업 내 상위 17% 수준입니다.
876,patent,new_ipc_count_1y,2.0,4.1,positive,신규 기술분야(IPC) 진출이 동일 산업 내 상위 4% 수준입니다.
876,news_event,growth_event_12m_count,3.0,1.9,positive,최근 12개월 성장 이벤트가 동일 산업 내 상위 23% 수준입니다.
876,financial,revenue_growth_1y,-0.2536,-4.3,negative,최근 1년 매출 성장률이 동일 산업 내 하위 18% 수준에 그칩니다.
876,employment,net_hiring_rate_6m,-0.9091,-3.9,negative,최근 6개월 순채용률이 동일 산업 내 하위 7% 수준에 그칩니다.
876,financial,asset_growth_1y,-0.2483,-3.6,negative,최근 1년 자산 성장률이 동일 산업 내 하위 6% 수준에 그칩니다.
877,financial,operating_margin,0.2584,2.5,positive,영업이익률이 동일 산업 내 상위 3% 수준입니다.
877,employment,employee_growth_slope,0.0147,2.0,positive,고용 증가 추세가 동일 산업 내 상위 22% 수준입니다.
877,financial,liabilities_to_assets,0.2307,1.7,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
877,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
877,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
877,industry,industry_rd_growth_1y,0.0125,-2.2,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
878,financial,liabilities_to_assets,0.0304,5.0,positive,자산 대비 부채 비율이 동일 산업 내 낮은 편입니다(안정 요인).
878,financial,revenue_growth_1y,0.5137,4.9,positive,최근 1년 매출 성장률이 동일 산업 내 상위 21% 수준입니다.
878,financial,operating_margin_change_1y,0.5765,3.7,positive,영업이익률 개선폭이 동일 산업 내 상위 14% 수준입니다.
878,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
878,industry,industry_rd_growth_1y,0.0125,-2.2,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
878,employment,employee_growth_acceleration,-0.2054,-1.9,negative,고용 증가 가속도가 동일 산업 내 하위 14% 수준에 그칩니다.
879,financial,asset_growth_1y,0.8332,6.1,positive,최근 1년 자산 성장률이 동일 산업 내 상위 20% 수준입니다.
879,employment,net_hiring_rate_6m,0.3896,4.0,positive,최근 6개월 순채용률이 동일 산업 내 상위 5% 수준입니다.
879,employment,employee_growth_6m,0.25,3.6,positive,최근 6개월 고용 증가율이 동일 산업 내 상위 17% 수준입니다.
879,financial,operating_margin,-0.6104,-4.1,negative,영업이익률이 동일 산업 내 하위 19% 수준에 그칩니다.
879,industry,industry_employee_growth_1y,-0.0311,-2.2,negative,소속 산업 고용 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
879,industry,industry_rd_growth_1y,0.0125,-2.2,negative,소속 산업 R&D 투자 성장률이 전체 산업 대비 하위 8% 수준에 그칩니다.
880,industry,industry_startup_rate_latest,0.1722,1.7,positive,소속 산업 창업률이 전체 산업 대비 상위 8% 수준입니다.
880,industry,industry_company_growth_1y,0.066,1.0,positive,소속 산업 기업 수 증가율이 전체 산업 대비 상위 25% 수준입니다.
880,employment,employee_volatility,0.0925,0.4,positive,고용 변동성이 동일 산업 내 낮은 편입니다(안정 요인).
880,patent,patent_count_3y,0.0,-3.0,negative,최근 3년 특허 출원이 동일 산업 내 하위 39% 수준에 그칩니다.
880,financial,revenue_cagr_best,-0.005,-2.8,negative,중기(CAGR) 매출 성장률이 동일 산업 내 하위 24% 수준에 그칩니다.
880,financial,revenue_growth_1y,-0.1493,-2.6,negative,최근 1년 매출 성장률이 동일 산업 내 하위 30% 수준에 그칩니다.
